"SANTO ANTONIO DO RETIRO","EM DE CAPAO","5.5"
"SANTO ANTONIO DO RETIRO","EM SAO JOAQUIM","4.8"
"SANTO ANTONIO DO RIO ABAIXO","E M PROFESSORA LUZIA CANDIDA DE ANDRADE MORAIS","6.0"
"SANTO HIPOLITO","EM CIRIA TRINDADE DE MOURA","5.4"
"SANTO HIPOLITO","EM ADELIA MOREIRA ROCHA","5.6"
"SANTOS DUMONT","EE CORNELIA FERREIRA LADEIRA","5.2"
"SANTOS DUMONT","EE DR VIEIRA BRAGA","6.0"
"SANTOS DUMONT","EE JOAO GOMES VELHO","5.3"
"SANTOS DUMONT","EE PROFA JOANA CUNHA","5.9"
"SANTOS DUMONT","EE VIEIRA MARQUES","6.2"
"SANTOS DUMONT","COL MUN SAO JOSE","5.6"
"SANTOS DUMONT","EM MALAQUE NEIF HADDAD","4.6"
"SAO BENTO ABADE","EM PAULO AFONSO VILELA","4.9"
"SAO BRAS DO SUACUI","EM AMELIA DANUNCIACAO PYRAMO","5.6"
"SAO DOMINGOS DAS DORES","EM BARAO DO RIO BRANCO","5.9"
"SAO DOMINGOS DAS DORES","EM JOSE CHAGAS LOPES","6.3"
"SAO DOMINGOS DAS DORES","EM PALMA CIMINI","6.2"
"SAO DOMINGOS DO PRATA","EE CORONEL FRANCISCO ROLLA","6.5"
"SAO DOMINGOS DO PRATA","EM LUCIO MONTEIRO DE OLIVEIRA","6.4"
"SAO FELIX DE MINAS","ESCOLA MUNICIPAL PROFESSOR ANTONIO PASCOAL","4.8"
"SAO FRANCISCO","EE COELHO NETO","5.3"
"SAO FRANCISCO","EE JACINTO DE MAGALHAES","4.8"
"SAO FRANCISCO","EE MESTRA HERCILIA","4.9"
"SAO FRANCISCO","EE PROF RAUL REGINALDO","5.4"
"SAO FRANCISCO","EE ADAO VIEIRA DA ROCHA","4.6"
"SAO FRANCISCO","EE SAGRADA FAMILIA","4.6"
"SAO FRANCISCO","EE CLEMENCIA RODRIGUES","5.3"
"SAO FRANCISCO","EE JOSE FRANCISCO GUIMARAES","4.4"
"SAO FRANCISCO","EE ELPIDIO FONSECA","5.7"
"SAO FRANCISCO","EE BARREIRA DOS INDIOS","4.9"
"SAO FRANCISCO","EE SEBASTIANA PEREIRA DA SILVA","5.4"
"SAO FRANCISCO","EM JOSE VIEIRA RAPOSO","5.6"
"SAO FRANCISCO","EM DO BOM MENINO","5.8"
"SAO FRANCISCO","EM JOSE DAVILA PINTO","4.8"
"SAO FRANCISCO","EE EVERARDO GONCALVES BOTELHO","5.0"
"SAO FRANCISCO","EM PAULO FREIRE","4.5"
"SAO FRANCISCO","EM SAO JUDAS TADEU","4.2"
"SAO FRANCISCO DE PAULA","EM D MARIQUITA BEZE","6.0"
"SAO FRANCISCO DE PAULA","EM MARIA STELA DOS SANTOS ASSIS","5.8"
"SAO FRANCISCO DE SALES","ESCOLA MUNICIPAL SANTA TEREZINHA","4.9"
"SAO FRANCISCO DO GLORIA","EM ANTONIO FRANCO LAVIOLA","5.7"
"SAO GERALDO","EE PROFESSOR ORMINDO DE SOUZA LIMA","5.9"
"SAO GERALDO","EE MIN ALOISIO COSTA","5.2"
"SAO GERALDO DA PIEDADE","PEM MONS FRANCISCO","5.6"
"SAO GERALDO DA PIEDADE","EM PREFEITO ANTONIO RABELO LEITE","4.5"
"SAO GERALDO DO BAIXIO","EM TEREZA BARBOSA","5.1"
"SAO GONCALO DO ABAETE","ESCOLA MUNICIPAL PROFESSOR MARTINHO MATOS","5.4"
"SAO GONCALO DO ABAETE","EM PROFA MARIA JOSE DUTRA","6.2"
"SAO GONCALO DO ABAETE","EE ZICO MENDONCA","6.4"
"SAO GONCALO DO ABAETE","EM OLINTO GONCALVES","5.0"
"SAO GONCALO DO PARA","EM CEL EPIFANIO MENDES MOURAO","6.1"
"SAO GONCALO DO PARA","EM FELIPE DE FREITAS","6.5"
"SAO GONCALO DO RIO ABAIXO","EE MANOEL GONCALVES MOREIRA","5.5"
"SAO GONCALO DO RIO ABAIXO","EM FERNANDO KELLES","6.0"
"SAO GONCALO DO RIO ABAIXO","EM MARIA DE LOURDES DUARTE MOREIRA DOS SANTOS","6.7"
"SAO GONCALO DO SAPUCAI","EM LEONEL FILHO","6.3"
"SAO GONCALO DO SAPUCAI","EM N SRA APARECIDA","4.4"
"SAO GONCALO DO SAPUCAI","EM MARCIANO FERRAZ","5.7"
"SAO GONCALO DO SAPUCAI","EE ESPERANCA","5.2"
"SAO GONCALO DO SAPUCAI","EM NOVO HORIZONTE","5.5"
"SAO GOTARDO","EE CORONEL OSCAR PRADOS","6.8"
"SAO GOTARDO","ESCOLA MUNICIPAL PROFESSOR BALENA","7.4"
"SAO GOTARDO","EE JOSE CAETANO RIBEIRO","6.1"
"SAO GOTARDO","EE CEL HERMENEGILDO LADEIRA","5.7"
"SAO GOTARDO","EM DONA LOURDES LADEIRA","5.8"
"SAO GOTARDO","EE CONSELHEIRO AFONSO PENA","7.2"
"SAO GOTARDO","EM IRACY JOSE FERREIRA","6.8"
"SAO GOTARDO","EM SONHO MEU","6.7"
"SAO JOAO BATISTA DO GLORIA","EM CLOTILDE DE SIMONE","6.8"
"SAO JOAO DA LAGOA","EM DR JOSE CARLOS DE LIMA","5.3"
"SAO JOAO DA LAGOA","EM BENEDITO PEREIRA LIMA","6.1"
"SAO JOAO DA MATA","EM ROSA ALVIM","6.4"
"SAO JOAO DA PONTE","EE CORONEL SIMAO CAMPOS","5.0"
"SAO JOAO DA PONTE","EE PADRE RAFAEL","5.6"
"SAO JOAO DA PONTE","EE PROFESSORA MARIA EDUARDA VERSIANE MAIA","4.6"
"SAO JOAO DA PONTE","EE MARIA BELTRAO DE ALMEIDA","5.9"
"SAO JOAO DA PONTE","EM NUCLEO FIRMIANO ANTUNES CORDEIRO","4.8"
"SAO JOAO DA PONTE","EM SALVINO PEREIRA DA CRUZ","3.7"
"SAO JOAO DA PONTE","EM DR CRISTIANO MACHADO","4.2"
"SAO JOAO DAS MISSOES","EE ELIAZAR JOSE RODRIGUES","4.6"
"SAO JOAO DAS MISSOES","EM TEODOMIRO CORREA","5.2"
"SAO JOAO DEL REI","EE BRIGHENTI CESARE","6.5"
"SAO JOAO DEL REI","EE AURELIANO PIMENTEL","7.5"
"SAO JOAO DEL REI","EE DEP MATEUS SALOME","6.7"
"SAO JOAO DEL REI","EE DR GARCIA DE LIMA","6.9"
"SAO JOAO DEL REI","EE IDALINA HORTA GALVAO","5.4"
"SAO JOAO DEL REI","EE INACIO PASSOS","6.4"
"SAO JOAO DEL REI","EE MIN GABRIEL PASSOS","5.0"
"SAO JOAO DEL REI","EE PROF IAGO PIMENTEL","5.7"
"SAO JOAO DEL REI","EE TOME PORTES DEL REI","6.1"
"SAO JOAO DEL REI","EE EVANDRO AVILA","7.2"
"SAO JOAO DEL REI","EM DR KLEBER VASQUES FILGUEIRAS","5.5"
"SAO JOAO DEL REI","E M BOM PASTOR","6.5"
"SAO JOAO DEL REI","EM DO BAIRRO PIO XII","6.1"
"SAO JOAO DEL REI","EM MARIA TERESA","6.1"
"SAO JOAO DEL REI","EM CELSO RAIMUNDO DA SILVA","6.1"
"SAO JOAO DO MANHUACU","EE PROFESSOR JUVENTINO NUNES","6.0"
"SAO JOAO DO MANHUACU","EE AMELIA GOMES","5.5"
"SAO JOAO DO MANHUACU","EM DONA DURVALINA","5.4"
"SAO JOAO DO MANTENINHA","EM PROFA VALDETE NUNES","7.0"
"SAO JOAO DO MANTENINHA","EM OLIMPIO GERALDO DE ABREU","6.1"
"SAO JOAO DO ORIENTE","EM ARMINDO ANTUNES SIQUEIRA","5.4"
"SAO JOAO DO ORIENTE","EE DA FAZ BOA VISTA","5.4"
"SAO JOAO DO ORIENTE","EE PE FRANCISCO WEBER","5.4"
"SAO JOAO DO PACUI","EM MARIA DE JESUS TORRES","5.3"
"SAO JOAO DO PARAISO","EE PROFA DORA BARBOSA","6.6"
"SAO JOAO DO PARAISO","EE SANTO ANTONIO","5.1"
"SAO JOAO DO PARAISO","EE DIVANE ROCHA DE SA","5.5"
"SAO JOAO DO PARAISO","EM ELZA MENDES LUCAS","5.8"
"SAO JOAO EVANGELISTA","EM SEBASTIAO PEREIRA DE SA","5.1"
"SAO JOAO EVANGELISTA","EM JOSE GUIMARAES","4.6"
"SAO JOAO EVANGELISTA","EM ANTONIO MEDINA CARDOSO","5.1"
"SAO JOAO EVANGELISTA","EM PREF ALBERTO PIMENTA","6.5"
"SAO JOAO EVANGELISTA","ESCOLA MUNICIPAL MARIA DE LOURDES MEDINA BICALHO","5.7"
"SAO JOAO NEPOMUCENO","EM CEL JOSE BRAS","6.8"
"SAO JOAO NEPOMUCENO","EE DONA JUDITE DE MENDONCA","5.5"
"SAO JOAO NEPOMUCENO","EM DR PERICLES VIEIRA DE MENDONCA","5.4"
"SAO JOAO NEPOMUCENO","EE OSWALDO CRUZ","5.0"
"SAO JOAO NEPOMUCENO","EM TRES MARIAS","4.7"
"SAO JOAQUIM DE BICAS","EE N SRA DA PAZ","5.4"
"SAO JOAQUIM DE BICAS","EM JOSE ESTEVAO","5.4"
"SAO JOAQUIM DE BICAS","EM DOMINGOS JUSTINO DE ANDRADE","4.4"
"SAO JOAQUIM DE BICAS","EM MARIA JOSE DE A HENRIQUES","4.3"
"SAO JOAQUIM DE BICAS","EM JOSE ANTONIO JUNIOR","5.4"
"SAO JOAQUIM DE BICAS","EE PATROCINIA CANDIDA DE OLIVEIRA","5.4"
"SAO JOAQUIM DE BICAS","EM ILDEU GABRIEL DE RESENDE","4.7"
"SAO JOAQUIM DE BICAS","EM ALTIDORIO AMARAL","5.2"
"SAO JOSE DA BARRA","EM JOSE MARCELINO PEREIRA","7.1"
"SAO JOSE DA BARRA","EM PROFESSORA MARIA APARECIDA PASSOS","7.3"
"SAO JOSE DA LAPA","EM FILHINHA GAMA","5.0"
"SAO JOSE DA LAPA","EM INACIA DE CARVALHO","4.2"
"SAO JOSE DA LAPA","EM ODETE RODRIGUES FERREIRA","4.7"
"SAO JOSE DA LAPA","EM MARIA DE LOURDES P DOS SANTOS","5.8"
"SAO JOSE DA LAPA","EM D TEREZINHA JESUS V CAMARGOS","5.0"
"SAO JOSE DA LAPA","EM LEILA MARIA LOPES FISCHER","4.6"
"SAO JOSE DA SAFIRA","EE FERNAO DIAS","4.1"
"SAO JOSE DA SAFIRA","EM MARIA DA CONCEICAO SILVA","4.5"
"SAO JOSE DA VARGINHA","ESCOLA MUNICIPAL JOSE MOREIRA DUARTE FILHO","5.4"
"SAO JOSE DO ALEGRE","EM CEL JOSE BARBOSA DE CARVALHO","6.0"
"SAO JOSE DO DIVINO","EE TRANQUILINO DIAS BRITO","5.5"
"SAO JOSE DO DIVINO","E M CARROSSEL","4.5"
"SAO JOSE DO GOIABAL","EE IMACULADA CONCEICAO","5.5"
"SAO JOSE DO GOIABAL","EM MANUEL LUCIO DE MORAIS","6.0"
"SAO JOSE DO JACURI","EE MARCILIO DIAS","6.4"
"SAO JOSE DO JACURI","EM DA FAZ OVIDIO N DA SILVA","5.7"
"SAO JOSE DO MANTIMENTO","EM NYLSON TEIXEIRA PINTO","5.8"
"SAO LOURENCO","EM DONA IDA MASCARENHAS LAGE","6.3"
"SAO LOURENCO","EE DR HUMBERTO SANCHES","6.6"
"SAO LOURENCO","EE EURIPEDES PRAZERES","6.8"
"SAO LOURENCO","EM MELO VIANA","6.2"
"SAO LOURENCO","EE NOSSA SENHORA DE FATIMA","6.3"
"SAO LOURENCO","EE PROF ANTONIO MAGALHAES ALVES","6.7"
"SAO LOURENCO","EM ISMAEL J DE SOUZA","6.9"
"SAO LOURENCO","EM MANOEL MONTEIRO","5.1"
"SAO LOURENCO","EM DR EMILIO ABDON POVOA","5.6"
"SAO LOURENCO","EM CEL MANOEL DIAS FERRAZ","5.9"
"SAO MIGUEL DO ANTA","EM OVIDIO SARAIVA REIS","6.0"
"SAO MIGUEL DO ANTA","EE PEDRO LESSA","7.0"
"SAO MIGUEL DO ANTA","EM DE ENS FUND 1 A 4 S","5.9"
"SAO PEDRO DA UNIAO","EM DOM HUGO BRESSANE","7.2"
"SAO PEDRO DOS FERROS","EM PROF ALVES DE SOUZA","5.5"
"SAO PEDRO DOS FERROS","EM PROFA MARIA CAMPOS SETTE","5.9"
"SAO PEDRO DOS FERROS","EE OMAR REZENDE PEREZ","5.1"
"SAO PEDRO DO SUACUI","EM AMERICO CALDEIRA BRANT","5.4"
"SAO ROMAO","EM PRES TANCREDO NEVES","5.4"
"SAO ROMAO","EM PROFESSORA MARGARETE MARIA BATISTA CAXITO","5.1"
"SAO ROQUE DE MINAS","EM GUIA LOPES","6.4"
"SAO SEBASTIAO DA BELA VISTA","EM PROFA ALMERINDA SILVA MOSTI","6.2"
"SAO SEBASTIAO DA VARGEM ALEGRE","EM CEL JOAO VIEIRA","6.3"
"SAO SEBASTIAO DO ANTA","EM MAURO JACINTO DE FREITAS","5.9"
"SAO SEBASTIAO DO MARANHAO","EE DEPUTADO AUGUSTO COSTA","6.0"
"SAO SEBASTIAO DO MARANHAO","EE ANTONIO SOARES PIMENTA","5.2"
"SAO SEBASTIAO DO MARANHAO","EE SANTO ANTONIO DOS ARAUJOS","4.8"
"SAO SEBASTIAO DO MARANHAO","EM INSP JOSE RIBEIRO GASPAR","6.1"
"SAO SEBASTIAO DO OESTE","ESCOLA MUNICIPAL DEPUTADO JAIME MARTINS","6.3"
"SAO SEBASTIAO DO PARAISO","EM CAMPOS DO AMARAL","6.7"
"SAO SEBASTIAO DO PARAISO","EE CLOVIS SALGADO","6.2"
"SAO SEBASTIAO DO PARAISO","EE CORONEL JOSE CANDIDO","6.8"
"SAO SEBASTIAO DO PARAISO","EM INTERVENTOR NORALDINO LIMA","7.6"
"SAO SEBASTIAO DO PARAISO","EE COMENDADORA ANA CANDIDA DE FIGUEIREDO","6.5"
"SAO SEBASTIAO DO PARAISO","EE COM JOAO ALVES DE FIGUEIREDO","5.9"
"SAO SEBASTIAO DO PARAISO","EE SAO JOSE","7.6"
"SAO SEBASTIAO DO PARAISO","EE SAO JOAO DA ESCOCIA","5.9"
"SAO SEBASTIAO DO PARAISO","EM DE TERMOPOLIS","5.9"
"SAO SEBASTIAO DO PARAISO","EE NO BAIRRO BOA VISTA","6.0"
"SAO SEBASTIAO DO PARAISO","EM FRANCISCO DANIEL","5.8"
"SAO SEBASTIAO DO PARAISO","EM NAPOLEAO VOLPE","5.4"
"SAO SEBASTIAO DO PARAISO","EM ROQUE SCARANO","5.7"
"SAO SEBASTIAO DO PARAISO","EM IBRANTINA AMARAL","6.4"
"SAO SEBASTIAO DO PARAISO","EE PROFESSORA INES MIRANDA ALMEIDA","5.7"
"SAO SEBASTIAO DO PARAISO","ESCOLA MUNICIPAL WULFIDA MARCOLINI","6.2"
"SAO SEBASTIAO DO PARAISO","E M PROFESSORA MARIA DE LOURDES DIZARO","6.0"
"SAO SEBASTIAO DO PARAISO","EM PROFA ALICE NAVES FERREIRA","7.1"
"SAO SEBASTIAO DO RIO PRETO","EE ODILON BEHRENS","5.0"
"SAO TIAGO","EE DE MERCES DE AGUA LIMPA","6.9"
"SAO TIAGO","EM DEP JOSE ALDO DOS SANTOS","6.4"
"SAO TIAGO","EE HENRIQUE PEREIRA SANTIAGO","6.0"
"SAO TOMAS DE AQUINO","EM SANTO TOMAS DE AQUINO","6.4"
"SAO THOME DAS LETRAS","EE JOSE CRISTIANO ALVES","5.2"
"SAO VICENTE DE MINAS","EM SAO VICENTE FERRER","6.5"
"SAPUCAI-MIRIM","EM VITRUVIO MARCONDES PEREIRA","5.8"
"SARDOA","EE GERALDA PEREIRA DE ALMEIDA","5.1"
"SARDOA","EM MONS DAVI DE A MIRANDA","4.1"
"SARZEDO","EM JUSCELINO DIAS MAGALHAES","5.4"
"SARZEDO","EM EVA FERNANDES CALDEIRA","5.4"
"SARZEDO","EM JOSE BATISTA FILHO","6.1"
"SARZEDO","EM FAZ STA ROSA DE LIMA","6.6"
"SARZEDO","EM MARINETE DAMASCENO PINHEIRO","7.0"
"SARZEDO","EM ANTONIO PINHEIRO DINIZ","6.5"
"SARZEDO","EM PROFESSORA HELENA EUSTAQUIA DE SOUZA","6.7"
"SARZEDO","EM ALAIDE DE OLIVEIRA SALES","5.9"
"SARZEDO","EM PROFESSORA EFIGENIA MENDONCA PINHEIRO","6.9"
"SETUBINHA","EE PROFESSORA LEONOR ESTEVES LIMA","5.7"
"SETUBINHA","EE NAGIB MAHMUD NEDIR","5.8"
"SETUBINHA","EE SOTURNO DA MATA","5.5"
"SETUBINHA","EE MADALENA PEREIRA JORGE","5.2"
"SEM PEIXE","EM JOAQUIM VITOR DO COUTO","5.6"
"SENADOR AMARAL","EE PROFESSORA MARIA VITORINO DE SOUZA","5.8"
"SENADOR AMARAL","EM PROFESSORA MARIA JOSE DOS SANTOS","5.3"
"SENADOR CORTES","EM MAJOR JORDAO GUERRA","5.9"
"SENADOR FIRMINO","EM PE JACINTO TROMBERT","7.0"
"SENADOR FIRMINO","EM JANDIRA GALINDO","7.3"
"SENADOR JOSE BENTO","EM PROFESSORA MARIA DA COSTA FERREIRA","5.9"
"SENADOR MODESTINO GONCALVES","EM JUDITH CANUTO","5.5"
"SENHORA DE OLIVEIRA","E M MARTINHO JOSE MAGALHAES","6.6"
"SENHORA DE OLIVEIRA","EE QUINZINHO INACIO","6.3"
"SENHORA DE OLIVEIRA","EM PADRE JOSE FERREIRA","6.4"
"SENHORA DO PORTO","EM CONEGO JOSE COELHO","4.0"
"SENHORA DOS REMEDIOS","EE GOV MAGALHAES PINTO","5.8"
"SENHORA DOS REMEDIOS","EE URQUIZA DINIZ CHAGAS","6.4"
"SERICITA","EM JOSE BATISTA DE LIMA","5.0"
"SERITINGA","EM PROF MARY VIEIRA RIBEIRO SOUZA","6.7"
"SERRA AZUL DE MINAS","EE ANGELO DE MIRANDA","4.0"
"SERRA DOS AIMORES","EE DE SERRA DOS AIMORES","4.5"
"SERRA DOS AIMORES","EM DEP CASTRO PIRES","4.4"
"SERRA DOS AIMORES","EM JAYME GOMES DE SOUZA LEMOS","4.7"
"SERRA DOS AIMORES","EE PEDRO GONZAGA","4.9"
"SERRA DO SALITRE","EM SENADOR LUCIO BITTENCOURT","5.8"
"SERRA DO SALITRE","EE CORNELIA REGINA","5.8"
"SERRA DO SALITRE","EM DALILA LOPES DA SILVEIRA","6.2"
"SERRANIA","EM PROFA ACEIR MIGUEL MOREIRA","6.1"
"SERRANIA","EM WALTER MIGUEL","5.7"
"SERRANOPOLIS DE MINAS","EE ANANIAS ALVES","5.5"
"SERRANOS","EE N SRA DO BONSUCESSO","5.8"
"SERRO","EE DR JOAO PINHEIRO","5.6"
"SERRO","EE JOAO NEPOMUCENO KUBITSCHEK","4.2"
"SERRO","EE JOAQUIM SALLES","5.2"
"SERRO","EE LUIZA DE MARILAC","4.9"
"SERRO","EE DR ANTONIO TOLENTINO","5.1"
"SERRO","EE PROF LEOPOLDO PEREIRA","4.6"
"SERRO","EM DR FIDELCINO VIANA","4.6"
"SETE LAGOAS","EE DOUTOR AFONSO VIANA","6.1"
"SETE LAGOAS","EE DOUTOR ARTHUR BERNARDES","7.4"
"SETE LAGOAS","EE EDITE FURST","5.5"
"SETE LAGOAS","EE EPONINA SOARES DOS SANTOS","6.3"
"SETE LAGOAS","EE DOUTOR AVELAR","5.8"
"SETE LAGOAS","EE EMILIO DE VASCONCELOS COSTA","7.0"
"SETE LAGOAS","EM DR MILTON CAMPOS","6.2"
"SETE LAGOAS","EE DOUTOR OLINTO SATYRO ALVIM","5.9"
"SETE LAGOAS","EM DR MARCIO PAULINO","5.2"
"SETE LAGOAS","EE DR ULISSES VASCONCELOS","7.4"
"SETE LAGOAS","EM JOVELINO LANZA","5.3"
"SETE LAGOAS","EE JOSE EVANGELISTA FRANCA","5.7"
"SETE LAGOAS","EM LUZIA BARBOSA","6.3"
"SETE LAGOAS","EE DEPUTADO RENATO AZEREDO","6.0"
"SETE LAGOAS","EE MODESTINO ANDRADE SOBRINHO","5.4"
"SETE LAGOAS","EM MONS MESSIAS","4.9"
"SETE LAGOAS","EE PROFESSOR CANDIDO AZEREDO","6.5"
"SETE LAGOAS","EE DOUTOR ALONSO MARQUES FERREIRA","5.2"
"SETE LAGOAS","EE SANTOS AZEREDO","5.6"
"SETE LAGOAS","EE PROFESSORA ELZA MOREIRA LOPES","5.0"
"SETE LAGOAS","EM AURETE PONTES FONSECA","5.5"
"SETE LAGOAS","EM FRANCISCA FERREIRA DE AVELAR","5.9"
"SETE LAGOAS","EM NADIA LUCIA FERREIRA ALVES","6.2"
"SETE LAGOAS","EM PROF TEIXEIRA DA COSTA","5.0"
"SETE LAGOAS","EM LUCAS RODRIGO","5.0"
"SETE LAGOAS","EE ANTONIO FRANCISCO DE OLIVEIRA","5.8"
"SETE LAGOAS","EM PROF VASCO DAMIAO","4.9"
"SETE LAGOAS","EE JULIO CESAR REIS OLIVEIRA","5.3"
"SETE LAGOAS","EE PREFEITO ZICO PAIVA","6.1"
"SETE LAGOAS","EM ALIPIO MACIEL DE OLIVEIRA","4.8"
"SETE LAGOAS","EM PE TEODORO","4.7"
"SETE LAGOAS","EM CLARINDO CASSIMIRO","6.1"
"SETE LAGOAS","EE APIO SOLON CARDOSO","4.7"
"SETE LAGOAS","EM PROF GALVAO","6.2"
"SETE LAGOAS","EM PROF EDSON ABREU","4.6"
"SETE LAGOAS","EM DALVA FERREIRA DINIZ","5.3"
"SETE LAGOAS","EM PROF MARCOS VALENTINO","4.6"
"SETE LAGOAS","EM JUCA DIAS","4.1"
"SETE LAGOAS","EE MARIA AMANCIO","6.8"
"SETE LAGOAS","EE GOVERNADOR JUSCELINO","6.6"
"SETE LAGOAS","E M DR ENIZIO ANTONIO VIANA","4.7"
"SETE LAGOAS","EM HILARIO PEREIRA DA FONSECA","5.3"
"SILVEIRANIA","EM PIO XII","5.8"
"SILVIANOPOLIS","EM SILVIANO BRANDAO","6.3"
"SIMAO PEREIRA","EM CONCEICAO APARECIDA ROSSO","4.0"
"SIMONESIA","EE JOVELINO DA TERRA PEREIRA","5.2"
"SIMONESIA","EE PADRE MIGUEL","5.0"
"SIMONESIA","EE JOAO AUGUSTO DE CARVALHO","6.0"
"SIMONESIA","EM MONTEIRO LOBATO","3.6"
"SOBRALIA","EE JOSE SEVERINO","5.6"
"SOBRALIA","EM LEOPOLDINA DA SILVEIRA","4.3"
"SOLEDADE DE MINAS","EM QUINTINO VIEIRA","6.6"
"TABULEIRO","EM JOAO XXIII","6.0"
"TAIOBEIRAS","EE DONA BETI","5.2"
"TAIOBEIRAS","EE DEP CHAVES RIBEIRO","7.0"
"TAIOBEIRAS","EE PRES TANCREDO NEVES","5.7"
"TAIOBEIRAS","EM JOAO SANTANA","5.5"
"TAIOBEIRAS","EM TIRADENTES","4.7"
"TAIOBEIRAS","EE PROFA DONA PRETA","6.5"
"TAIOBEIRAS","EM JOAO DA CRUZ SANTOS","5.7"
"TAPARUBA","EM JOSE HORACIO PEREIRA SOBRINHO","4.9"
"TAPIRA","EM ALVINA ALVES DE REZENDE","6.4"
"TAQUARACU DE MINAS","EM RAIMUNDO DAS CHAGAS QUINTAO","5.3"
"TARUMIRIM","EE ENGENHEIRO AMARO FERREIRA","5.5"
"TARUMIRIM","EE MANOEL JOAQUIM DE ANDRADE","6.0"
"TARUMIRIM","EE RUI BARBOSA","5.9"
"TARUMIRIM","EE SINFRONIO BONFIM","5.7"
"TEIXEIRAS","EM ANTONIO CARLOS","6.3"
"TEIXEIRAS","EM MARIA SAID SCHETTINI","5.5"
"TEIXEIRAS","EE ANTONIO MOREIRA DE QUEIROZ","6.1"
"TEOFILO OTONI","EE ALBERTO BARREIROS","5.4"
"TEOFILO OTONI","EE PROFESSOR PATRICIO FERREIRA GOMES","6.4"
"TEOFILO OTONI","EM TEOLINDO PEREIRA","5.4"
"TEOFILO OTONI","EE ALTINO BARBOSA","5.9"
"TEOFILO OTONI","EE FREI BRAS BERTEN","5.0"
"TEOFILO OTONI","EE SAO SEBASTIAO","5.6"
"TEOFILO OTONI","EE PASTOR HOLLERBACH","5.4"
"TEOFILO OTONI","EE SEBASTIAO RAMOS","3.5"
"TEOFILO OTONI","EE GLORIA PENCHEL","5.4"
"TEOFILO OTONI","EE BOM JESUS","5.0"
"TEOFILO OTONI","EE FREI ANTELMO KROPMAN","5.5"
"TEOFILO OTONI","EE DE LIBERDADE","4.9"
"TEOFILO OTONI","EE DEPUTADO GERALDO LANDI","6.4"
"TEOFILO OTONI","EE DR ANTONIO JACINTO PIMENTA","5.6"
"TEOFILO OTONI","EE DR FELIPE MOREIRA CALDAS","7.2"
"TEOFILO OTONI","EE DR MANOEL ESTEVES OTONI","5.6"
"TEOFILO OTONI","EE NOSSA SENHORA DE FATIMA","4.9"
"TEOFILO OTONI","EE PREFEITO GERMANO AUGUSTO DE SOUZA","5.1"
"TEOFILO OTONI","EE DE PEDRO VERSIANI","5.0"
"TEOFILO OTONI","EE ARTUR BERNARDES","5.5"
"TEOFILO OTONI","EE DE MUCURI","4.9"
"TEOFILO OTONI","EM AGRICOLA GERALDO LEAO LOPES","3.4"
"TEOFILO OTONI","EM CECILIA ZIMMERER KOURY","4.2"
"TEOFILO OTONI","EM HONORINDA FERREIRA CARDOSO","4.7"
"TEOFILO OTONI","EM MARIA RAMOS","4.8"
"TEOFILO OTONI","EM AGRICOLA INACIO P GUIMARAES","3.9"
"TEOFILO OTONI","EM IRMA MARIA AMALIA","6.4"
"TEOFILO OTONI","COLEGIO TIRADENTES PMMG","7.0"
"TEOFILO OTONI","EM NOSSA SENHORA APARECIDA","4.8"
"TEOFILO OTONI","EM SAO CRISTOVAO","4.7"
"TEOFILO OTONI","EM DORALICE ARRUDA","5.2"
"TIMOTEO","EE JUSCELINO KUBITSCHEK DE OLIVEIRA","5.4"
"TIMOTEO","EM ANGELINA ALVES DE CARVALHO","5.1"
"TIMOTEO","EE TEN JOSE LUCIANO","7.0"
"TIMOTEO","EE CAP EGIDIO LIMA","6.3"
"TIMOTEO","EE GETULIO VARGAS","7.8"
"TIMOTEO","EM JOAQUIM FERREIRA DE SOUZA","6.4"
"TIMOTEO","EM JOSE MOREIRA BOWEN","6.3"
"TIMOTEO","EE LEONCIO DE ARAUJO","5.0"
"TIMOTEO","EE JOSE FERREIRA MAIA","5.8"
"TIMOTEO","EM ANA MOURA","4.8"
"TIMOTEO","EM CLARINDO CARLOS MIRANDA","5.6"
"TIMOTEO","EM LIMOEIRO","5.4"
"TIMOTEO","EM VIRGINIA DE SOUZA REIS","5.3"
"TIMOTEO","EM PROFA MARIA APARECIDA M PRADO","5.9"
"TIMOTEO","EM NOVO TEMPO","5.3"
"TIRADENTES","ESCOLA MUNICIPAL MARILIA DE DIRCEU","4.9"
"TIROS","EM JOAO FRANCISCO CAPETINGA","6.6"
"TIROS","EM SEBASTIAO DIAS","6.7"
"TOCANTINS","EE CAPITAO ANTONIO PINTO DE MIRANDA","6.7"
"TOCANTINS","E E PROFESSOR JOAO LOYOLA","4.8"
"TOCANTINS","EM PREF CORRADO ROBERTI","5.9"
"TOCOS DO MOGI","EM MANOEL RODRIGUES MACHADO","6.0"
"TOLEDO","EM SIMAO DE TOLEDO PIZZA","5.8"
"TOLEDO","EM SAO JOSE","5.6"
"TOMBOS","ESCOLA MUNICIPAL EMILIO SOARES","5.5"
"TOMBOS","ESCOLA MUNICIPAL MARIETA GUARIGLIA BRAVO","5.1"
"TOMBOS","EE ANTONIA MARTINS DE BARROS","5.9"
"TRES CORACOES","EE BUENO BRANDAO","7.0"
"TRES CORACOES","EE PROF CLOVIS SALGADO","5.6"
